EmployeeID,Age,Gender,Education,Department,JobRole,Salary,YearsAtCompany,WorkLifeBalance,TrainingHours,PerformanceRating,Attrition
6956,53,Female,MBA,Customer Support,Support Executive,99906,10,1,2,4,No
6957,49,Female,Masters,IT,Data Analyst,26167,3,1,3,5,No
6958,39,Male,Bachelors,IT,System Engineer,50378,19,1,7,4,No
6959,44,Male,Masters,HR,HR Manager,44667,23,2,5,5,No
6960,25,Male,Masters,HR,Recruiter,74424,8,4,8,3,No
6961,56,Female,MBA,Marketing,Marketing Manager,63154,20,2,8,2,No
6962,50,Female,Masters,Marketing,SEO Specialist,129427,13,4,3,1,No
6963,42,Male,MBA,IT,IT Manager,28441,23,3,9,4,No
6964,25,Female,MBA,IT,System Engineer,68250,10,2,7,5,Yes
6965,53,Male,MBA,Operations,Operations Manager,28371,12,1,0,3,Yes
6966,48,Male,Masters,Operations,Logistics Coordinator,133426,1,4,0,3,No
6967,23,Female,PhD,Customer Support,Support Manager,136594,21,4,7,5,No
6968,46,Female,Bachelors,IT,System Engineer,112367,23,3,4,5,No
6969,45,Female,MBA,HR,HR Manager,136559,2,2,9,1,Yes
6970,55,Female,Bachelors,Operations,Operations Executive,118606,18,4,4,5,No
6971,30,Female,MBA,HR,Recruiter,70929,15,3,3,5,No
6972,35,Female,Bachelors,Finance,Finance Manager,49229,21,1,0,3,No
6973,47,Male,Masters,Finance,Finance Manager,90095,17,2,8,3,No
6974,47,Female,Bachelors,Customer Support,Support Manager,58797,23,2,2,2,Yes
6975,39,Male,MBA,Finance,Finance Analyst,51799,23,3,0,3,No
6976,36,Male,Bachelors,Customer Support,Support Manager,49548,9,1,3,2,No
6977,58,Male,Masters,IT,System Engineer,46555,1,1,5,4,No
6978,39,Male,MBA,Customer Support,Support Executive,102497,17,2,2,1,No
6979,54,Male,PhD,HR,HR Executive,76586,8,1,3,5,Yes
6980,45,Female,Bachelors,Customer Support,Support Executive,81321,20,3,0,3,No
6981,23,Male,MBA,Operations,Operations Executive,34306,13,4,8,4,No
6982,43,Male,Bachelors,Sales,Sales Executive,66364,20,1,3,3,No
6983,51,Female,Bachelors,Operations,Logistics Coordinator,32741,1,4,6,2,Yes
6984,48,Male,Bachelors,Finance,Finance Manager,129985,15,2,7,5,No
6985,28,Male,MBA,Customer Support,Support Manager,107470,7,3,3,5,Yes
6986,22,Male,Masters,Finance,Finance Manager,44173,5,2,5,2,Yes
6987,21,Female,Bachelors,Customer Support,Support Manager,128956,24,3,9,2,No
6988,52,Female,MBA,Sales,Sales Manager,62367,3,2,4,5,No
6989,55,Male,Masters,Customer Support,Support Executive,39570,19,1,1,3,No
6990,45,Male,MBA,Marketing,Marketing Manager,115557,13,3,6,1,No
6991,34,Male,MBA,Customer Support,Support Executive,67908,14,2,2,5,No
6992,46,Female,PhD,HR,Recruiter,88759,24,3,2,3,No
6993,50,Male,MBA,Marketing,Marketing Executive,123963,23,1,8,3,No
6994,54,Male,Bachelors,Finance,Finance Analyst,81574,21,2,7,2,No
6995,56,Male,MBA,Finance,Accountant,123944,14,1,5,4,No
6996,42,Female,PhD,Operations,Operations Manager,141828,23,4,9,2,No
6997,24,Female,Bachelors,Customer Support,Support Executive,71388,13,1,1,3,No
6998,56,Female,Bachelors,Marketing,Marketing Manager,122741,21,2,6,4,Yes
6999,54,Female,MBA,Sales,Sales Executive,27020,5,3,2,5,No
7000,51,Male,MBA,HR,HR Manager,124172,5,3,7,2,No
7001,32,Female,PhD,Marketing,Marketing Executive,132100,6,4,4,4,No
7002,28,Female,MBA,HR,HR Executive,66905,7,2,2,3,No
7003,38,Female,Masters,Marketing,Marketing Executive,37625,18,3,3,4,Yes
7004,53,Female,Bachelors,Finance,Accountant,42855,6,4,8,4,No
7005,22,Male,PhD,IT,System Engineer,66508,2,1,5,1,No
7006,24,Male,Masters,HR,Recruiter,91543,8,4,5,1,Yes
7007,48,Female,Bachelors,Operations,Operations Executive,149516,1,2,1,1,No
7008,47,Male,Bachelors,Customer Support,Support Manager,48160,3,1,1,3,No
7009,26,Male,Bachelors,Marketing,SEO Specialist,98107,3,1,6,4,No
7010,26,Male,Masters,Finance,Finance Analyst,89486,1,2,6,1,Yes
7011,44,Female,MBA,Sales,Sales Executive,50240,11,2,7,1,Yes
7012,34,Male,Masters,Operations,Logistics Coordinator,113183,24,1,4,2,No
7013,58,Female,Bachelors,Customer Support,Support Executive,84003,16,3,5,4,No
7014,30,Male,PhD,HR,HR Manager,119231,7,2,0,5,No
7015,26,Female,MBA,Finance,Accountant,67144,17,4,3,3,No
7016,48,Female,Masters,IT,Data Analyst,46219,3,4,2,1,No
7017,30,Male,PhD,Finance,Finance Manager,33038,1,1,7,1,Yes
7018,43,Female,MBA,Customer Support,Support Executive,81525,6,2,3,1,No
7019,41,Female,MBA,Sales,Sales Executive,130525,22,1,1,5,No
7020,51,Male,PhD,Marketing,SEO Specialist,47901,11,1,4,3,No
7021,56,Female,Masters,HR,HR Manager,37744,1,1,8,1,Yes
7022,42,Male,PhD,IT,IT Manager,139929,18,1,5,1,No
7023,27,Male,PhD,Finance,Accountant,101406,20,3,6,3,No
7024,53,Female,Masters,HR,HR Manager,123910,23,2,3,2,No
7025,21,Male,Bachelors,Marketing,SEO Specialist,136469,6,2,5,3,No
7026,48,Male,PhD,IT,IT Manager,101225,11,4,7,5,No
7027,56,Female,PhD,Operations,Operations Executive,86839,2,4,2,3,No
7028,23,Female,MBA,Customer Support,Support Executive,114727,20,4,1,1,No
7029,26,Female,Bachelors,Marketing,SEO Specialist,40072,4,1,4,3,No
7030,54,Male,Bachelors,Customer Support,Support Manager,145056,21,1,2,5,No
7031,47,Female,PhD,IT,Data Analyst,31629,14,1,1,3,No
7032,21,Male,Masters,HR,HR Manager,128563,23,2,8,2,Yes
7033,21,Male,MBA,HR,HR Executive,125918,5,4,4,5,No
7034,34,Female,PhD,Operations,Operations Manager,59850,3,3,5,1,No
7035,43,Male,MBA,Operations,Operations Executive,117491,4,4,1,3,Yes
7036,24,Female,PhD,Sales,Account Manager,144742,20,4,0,5,No
7037,29,Male,Masters,IT,System Engineer,48506,3,1,9,2,No
7038,42,Female,PhD,Customer Support,Support Manager,110440,15,3,6,1,No
7039,37,Female,Bachelors,HR,HR Manager,136353,2,1,1,1,No
7040,21,Female,MBA,IT,Data Analyst,99410,24,1,7,5,No
7041,28,Female,PhD,HR,HR Executive,43399,21,4,0,3,No
7042,55,Female,Bachelors,IT,Data Analyst,32564,16,2,4,5,Yes
7043,52,Male,MBA,Operations,Operations Executive,127583,3,2,8,3,No
7044,22,Female,Bachelors,Operations,Operations Manager,78551,21,1,9,1,No
7045,39,Male,Bachelors,HR,HR Executive,29379,9,4,8,4,No
7046,30,Male,Bachelors,IT,System Engineer,102183,11,2,0,5,Yes
7047,59,Female,PhD,Operations,Operations Executive,143552,5,4,3,2,Yes
7048,58,Female,PhD,Sales,Account Manager,53704,17,4,2,1,Yes
7049,22,Male,PhD,Customer Support,Support Manager,109876,19,1,9,2,Yes
7050,24,Female,Masters,IT,Data Analyst,86662,21,1,1,4,No
7051,47,Female,Bachelors,Operations,Logistics Coordinator,137509,14,3,5,2,No
7052,49,Female,Masters,Sales,Account Manager,55648,5,4,3,2,Yes
7053,43,Female,Bachelors,Operations,Operations Executive,91605,17,2,2,4,No
7054,33,Male,MBA,Marketing,Marketing Manager,48349,11,4,8,5,No
7055,48,Male,Masters,Finance,Accountant,74278,8,3,4,3,No
7056,55,Male,Masters,Customer Support,Support Executive,59274,19,3,4,5,No
7057,38,Female,Masters,IT,System Engineer,94699,7,2,3,5,No
7058,42,Male,PhD,Customer Support,Support Manager,30386,11,4,6,3,No
7059,53,Female,MBA,Sales,Account Manager,60353,21,3,1,5,No
7060,37,Female,Bachelors,Sales,Account Manager,29648,11,3,4,5,No
7061,27,Female,MBA,Sales,Sales Executive,26998,8,4,9,5,Yes
7062,41,Female,PhD,HR,Recruiter,69805,15,4,2,3,No
7063,53,Female,MBA,Marketing,SEO Specialist,58860,8,1,8,5,No
7064,30,Male,PhD,Sales,Sales Executive,65407,0,2,4,5,No
7065,27,Female,MBA,Finance,Finance Analyst,37835,13,2,2,3,Yes
7066,45,Male,MBA,HR,Recruiter,95308,3,3,2,1,No
7067,59,Male,Masters,Operations,Logistics Coordinator,113898,21,4,7,2,No
7068,52,Male,PhD,Sales,Sales Manager,66345,16,4,1,3,No
7069,21,Female,PhD,Finance,Accountant,64006,7,1,8,4,No
7070,30,Female,MBA,Sales,Sales Executive,25703,14,3,0,3,No
7071,37,Male,Bachelors,IT,System Engineer,83931,12,4,0,2,No
7072,27,Female,MBA,Finance,Finance Analyst,70040,15,1,9,1,No
7073,23,Male,MBA,IT,System Engineer,40158,15,1,0,3,No
7074,37,Female,Bachelors,Customer Support,Support Manager,122293,8,1,3,4,No
7075,41,Female,Masters,Customer Support,Support Manager,104830,8,4,5,5,No
7076,35,Male,Bachelors,IT,IT Manager,107379,12,1,7,5,Yes
7077,42,Male,Bachelors,IT,System Engineer,79159,6,2,6,2,No
7078,58,Male,MBA,Sales,Sales Manager,97952,9,4,2,2,No
7079,35,Male,PhD,Sales,Account Manager,113270,11,4,6,2,Yes
7080,58,Female,PhD,Sales,Sales Executive,37679,15,4,2,1,No
7081,55,Female,Bachelors,Sales,Account Manager,81331,24,3,8,1,No
7082,35,Male,MBA,HR,Recruiter,107506,4,3,7,5,No
7083,43,Male,MBA,Customer Support,Support Manager,62070,17,4,3,2,No
7084,32,Female,Masters,Finance,Finance Manager,35200,20,2,9,5,No
7085,34,Female,Bachelors,HR,HR Manager,45195,5,1,0,1,No
7086,59,Female,PhD,Customer Support,Support Manager,62137,8,4,4,1,No
7087,26,Female,Masters,Marketing,SEO Specialist,75000,18,4,5,2,No
7088,55,Female,PhD,Finance,Accountant,79049,9,4,8,3,No
7089,35,Female,Bachelors,Sales,Sales Manager,104070,13,1,5,4,No
7090,42,Female,PhD,IT,IT Manager,99070,3,3,4,3,No
7091,59,Female,Masters,Marketing,SEO Specialist,28916,18,4,3,4,No
7092,39,Female,PhD,Marketing,Marketing Executive,82316,13,4,3,4,No
7093,57,Female,Bachelors,Customer Support,Support Manager,49814,1,2,3,1,No
7094,24,Male,MBA,Marketing,Marketing Executive,89566,10,3,4,5,No
7095,52,Female,Masters,Marketing,Marketing Executive,141200,12,3,6,1,No
7096,32,Male,MBA,Sales,Sales Manager,112283,14,2,4,2,No
7097,31,Male,Bachelors,Finance,Finance Manager,73564,3,4,5,2,No
7098,50,Female,Masters,Marketing,Marketing Executive,143328,0,1,6,2,No
7099,35,Male,PhD,IT,Data Analyst,110364,15,2,5,1,Yes
7100,24,Female,Bachelors,Sales,Sales Executive,129822,5,3,2,5,No
7101,27,Female,Bachelors,Customer Support,Support Executive,96093,17,2,7,4,No
7102,30,Female,MBA,IT,IT Manager,111580,18,4,0,3,No
7103,37,Female,MBA,IT,Developer,86646,19,2,3,3,No
7104,25,Female,Bachelors,Customer Support,Support Manager,125545,8,2,7,4,No
7105,40,Male,PhD,Operations,Operations Executive,87454,19,1,7,2,No
7106,23,Male,PhD,Sales,Sales Manager,88216,1,3,5,5,No
7107,23,Female,Masters,HR,Recruiter,123106,5,4,5,2,No
7108,57,Female,PhD,Customer Support,Support Executive,64469,15,4,8,3,No
7109,49,Female,MBA,HR,Recruiter,83271,4,2,3,2,Yes
7110,26,Male,MBA,Operations,Operations Executive,93131,9,1,3,4,No
7111,46,Male,Masters,Marketing,SEO Specialist,129288,20,4,8,3,No
7112,58,Male,PhD,Operations,Operations Executive,87823,20,4,5,1,No
7113,22,Female,Bachelors,Marketing,SEO Specialist,56227,15,2,6,1,No
7114,53,Female,Masters,Customer Support,Support Executive,55907,5,3,0,5,No
7115,38,Male,Masters,Operations,Logistics Coordinator,34619,2,1,2,4,No
7116,52,Female,MBA,Finance,Finance Analyst,91068,4,4,4,3,No
7117,26,Male,MBA,IT,System Engineer,53813,22,1,6,1,Yes
7118,51,Female,MBA,Marketing,Marketing Manager,50801,1,2,9,4,No
7119,39,Male,MBA,Operations,Operations Executive,93549,23,3,0,2,No
7120,21,Male,PhD,Sales,Sales Manager,47943,3,2,3,3,No
7121,34,Male,Bachelors,HR,HR Executive,111447,14,1,1,5,Yes
7122,54,Female,MBA,Marketing,Marketing Manager,84022,15,1,0,5,No
7123,49,Male,MBA,HR,HR Executive,144454,5,4,5,4,No
7124,31,Male,Bachelors,Sales,Sales Executive,102334,1,1,1,4,Yes
7125,59,Female,Masters,Finance,Accountant,95313,18,1,6,5,Yes
7126,53,Female,PhD,Operations,Logistics Coordinator,58461,19,1,2,2,No
7127,24,Female,MBA,Sales,Account Manager,46887,2,4,5,2,No
7128,50,Male,MBA,IT,IT Manager,92534,4,3,8,5,Yes
7129,21,Female,Bachelors,Operations,Logistics Coordinator,69264,12,2,9,1,No
7130,32,Male,Masters,HR,Recruiter,99107,21,4,5,5,No
7131,28,Male,Masters,Sales,Sales Executive,95880,4,4,5,4,Yes
7132,49,Male,MBA,Finance,Accountant,65025,13,4,7,3,No
7133,28,Female,Bachelors,HR,Recruiter,83677,23,1,1,1,No
7134,21,Male,PhD,Customer Support,Support Executive,92035,14,3,4,3,No
7135,32,Female,PhD,HR,HR Manager,105309,14,1,0,5,No
7136,46,Female,Masters,Marketing,SEO Specialist,65169,8,1,2,1,No
7137,51,Male,MBA,IT,IT Manager,26695,18,4,0,5,No
7138,53,Female,Bachelors,Operations,Operations Executive,140346,14,3,5,4,No
7139,54,Male,PhD,Operations,Operations Executive,140273,11,1,9,4,No
7140,43,Female,Bachelors,IT,Data Analyst,53372,0,1,1,4,No
7141,21,Male,MBA,Sales,Sales Manager,99092,16,1,8,1,Yes
7142,38,Male,PhD,IT,Developer,111257,17,3,9,1,Yes
7143,43,Male,Masters,Finance,Accountant,75847,5,3,9,1,No
7144,48,Male,PhD,Sales,Sales Manager,58996,18,3,0,3,No
7145,48,Male,PhD,Operations,Operations Executive,66171,12,2,5,2,No
7146,48,Male,Bachelors,HR,HR Manager,107715,19,4,4,5,No
7147,25,Male,Masters,Finance,Finance Analyst,78743,10,3,9,3,No
7148,37,Female,PhD,Sales,Sales Manager,26410,2,4,5,3,No
7149,39,Male,PhD,Finance,Accountant,34859,14,3,8,1,Yes
7150,48,Male,PhD,HR,HR Executive,63927,5,4,8,1,No
7151,38,Female,Bachelors,Finance,Accountant,97173,19,3,6,4,No
7152,36,Male,Bachelors,IT,System Engineer,53673,11,1,2,5,No
7153,45,Female,MBA,HR,Recruiter,103394,24,2,3,2,No
7154,49,Male,PhD,Marketing,Marketing Executive,47294,2,2,3,3,No
7155,36,Male,Masters,Sales,Account Manager,98616,1,4,4,4,No
7156,28,Female,PhD,Finance,Finance Analyst,121604,24,2,9,5,No
7157,44,Male,Bachelors,Finance,Accountant,87144,0,4,4,4,No
7158,22,Female,MBA,HR,HR Executive,34441,23,2,5,1,No
7159,47,Male,MBA,Finance,Accountant,114877,2,3,5,1,No
7160,59,Female,MBA,Marketing,Marketing Manager,95547,0,3,4,2,Yes
7161,33,Male,Bachelors,IT,IT Manager,114517,15,4,1,1,No
7162,30,Female,MBA,HR,Recruiter,145827,22,3,3,5,Yes
7163,22,Male,Masters,IT,System Engineer,101571,1,1,3,4,No
7164,59,Male,PhD,Finance,Finance Analyst,134700,10,2,3,5,No
7165,25,Male,Masters,HR,HR Manager,46151,4,3,2,4,No
7166,42,Male,MBA,Operations,Logistics Coordinator,106200,23,2,5,4,No
7167,25,Male,Masters,HR,HR Manager,25515,6,3,6,5,No
7168,44,Male,Masters,Customer Support,Support Manager,46242,2,3,4,3,No
7169,29,Female,PhD,Finance,Accountant,131739,1,4,0,4,Yes
7170,23,Female,Masters,HR,HR Executive,112316,6,2,6,1,No
7171,29,Male,Masters,Marketing,SEO Specialist,117668,15,1,3,4,No
7172,28,Female,Masters,Finance,Finance Manager,49048,13,1,0,5,No
7173,50,Female,MBA,IT,Data Analyst,105799,17,4,2,1,No
7174,53,Male,PhD,Finance,Finance Manager,86281,23,3,7,5,No
7175,38,Female,MBA,HR,Recruiter,118369,15,3,1,1,No
7176,47,Male,PhD,IT,IT Manager,129734,12,4,8,1,No
7177,47,Female,Masters,Finance,Accountant,61920,14,2,3,3,No
7178,32,Female,PhD,Operations,Logistics Coordinator,68310,14,3,7,1,No
7179,35,Female,PhD,Customer Support,Support Manager,41060,7,3,4,4,No
7180,24,Male,PhD,Finance,Finance Analyst,29786,9,1,2,3,No
7181,54,Female,MBA,Marketing,Marketing Executive,38357,19,2,7,4,No
7182,23,Female,PhD,IT,System Engineer,88572,17,3,0,4,No
7183,40,Male,Bachelors,HR,Recruiter,117810,7,1,3,4,No
7184,54,Male,PhD,Sales,Sales Executive,91963,2,1,1,2,No
7185,29,Female,Bachelors,Operations,Operations Executive,76477,9,2,6,3,No
7186,56,Male,Bachelors,Customer Support,Support Manager,81978,1,2,2,1,Yes
7187,54,Female,PhD,Customer Support,Support Manager,112742,15,2,5,3,No
7188,36,Male,Bachelors,Finance,Accountant,31394,5,4,9,4,No
7189,40,Female,PhD,Finance,Finance Analyst,97663,12,3,4,2,Yes
7190,23,Male,Bachelors,Sales,Sales Executive,107368,22,3,8,3,No
7191,44,Male,Masters,Customer Support,Support Executive,96034,1,3,3,1,No
7192,42,Male,Masters,HR,HR Executive,62093,13,1,3,4,No
7193,30,Male,PhD,Customer Support,Support Manager,54563,4,4,0,4,No
7194,48,Female,PhD,Sales,Account Manager,123264,21,3,6,1,Yes
7195,53,Male,Masters,Operations,Operations Executive,33480,19,2,4,1,Yes
7196,54,Male,Bachelors,Finance,Finance Manager,32963,2,4,5,5,No
7197,37,Female,MBA,HR,Recruiter,141814,8,3,7,3,No
7198,56,Female,Masters,HR,Recruiter,120079,16,2,8,5,No
7199,33,Female,MBA,HR,Recruiter,76020,11,4,7,2,Yes
7200,51,Male,Masters,Finance,Finance Manager,114047,19,3,5,1,No
7201,40,Female,MBA,Finance,Accountant,133207,2,4,5,2,No
7202,44,Male,Masters,IT,Data Analyst,135225,6,3,5,5,No
7203,50,Male,Bachelors,Customer Support,Support Executive,99437,20,1,5,3,No
7204,44,Female,Bachelors,IT,Data Analyst,135696,16,1,3,2,No
7205,24,Male,MBA,Customer Support,Support Executive,45908,16,4,8,2,No
7206,28,Male,MBA,HR,HR Manager,119237,2,1,7,3,No
7207,44,Female,Bachelors,Sales,Account Manager,66070,6,4,9,1,Yes
7208,44,Female,Masters,Customer Support,Support Executive,109047,3,2,6,5,No
7209,42,Male,PhD,Sales,Sales Manager,57363,2,2,9,2,No
7210,48,Female,PhD,Sales,Account Manager,43706,15,2,9,3,No
7211,55,Female,Bachelors,Operations,Logistics Coordinator,59832,7,4,5,1,No
7212,28,Male,MBA,Customer Support,Support Manager,141615,21,4,2,1,No
7213,35,Female,Masters,HR,HR Manager,106641,8,4,8,2,Yes
7214,30,Female,Masters,HR,HR Manager,83308,6,2,7,4,Yes
7215,28,Female,Bachelors,Customer Support,Support Manager,61861,16,3,7,2,No
7216,37,Male,PhD,Customer Support,Support Executive,58547,19,2,3,3,No
7217,58,Male,Masters,HR,HR Manager,145749,19,2,3,1,No
7218,37,Male,PhD,Marketing,Marketing Manager,75048,24,4,4,1,No
7219,23,Female,Masters,Finance,Finance Manager,34331,17,4,4,2,No
7220,36,Female,Masters,Sales,Sales Manager,97062,1,2,2,1,Yes
7221,22,Male,Masters,Finance,Accountant,103350,22,4,6,2,No
7222,48,Female,PhD,Finance,Finance Analyst,132381,19,3,2,2,No
7223,51,Male,MBA,IT,Data Analyst,47218,13,3,2,1,No
7224,32,Male,Bachelors,Finance,Finance Manager,32920,14,3,4,4,Yes
7225,35,Female,Bachelors,Sales,Account Manager,145740,23,1,1,5,Yes
7226,41,Male,Masters,HR,Recruiter,28009,3,1,8,1,No
7227,49,Male,PhD,Finance,Accountant,83718,24,2,9,2,Yes
7228,46,Male,Masters,IT,IT Manager,77595,9,1,1,2,No
7229,35,Male,MBA,Sales,Sales Executive,72338,6,1,7,1,Yes
7230,50,Male,Masters,Customer Support,Support Manager,32501,21,4,1,4,No
7231,36,Male,Masters,HR,Recruiter,38465,18,3,6,1,Yes
7232,56,Male,PhD,Sales,Sales Manager,136618,21,1,8,4,No
7233,41,Female,MBA,Sales,Sales Executive,104780,7,3,8,5,No
7234,54,Female,Masters,Operations,Operations Executive,33538,14,1,1,1,Yes
7235,56,Female,MBA,Marketing,SEO Specialist,48011,14,1,8,1,No
7236,52,Male,MBA,IT,Developer,125940,23,1,4,5,No
7237,25,Male,PhD,Marketing,Marketing Manager,108863,9,3,5,4,Yes
7238,30,Male,MBA,Sales,Account Manager,38204,14,2,4,3,Yes
7239,56,Male,PhD,Operations,Operations Manager,113337,5,4,8,1,No
7240,35,Female,Bachelors,Marketing,Marketing Manager,54678,15,3,0,2,No
7241,40,Male,MBA,HR,Recruiter,39099,3,3,7,4,No
7242,38,Male,Bachelors,Customer Support,Support Manager,138968,20,4,1,3,No
7243,44,Male,PhD,Finance,Accountant,67656,18,2,8,2,Yes
7244,46,Male,PhD,Customer Support,Support Executive,135577,8,3,4,5,Yes
7245,52,Female,Masters,IT,System Engineer,58796,11,4,6,3,No
7246,40,Male,PhD,HR,HR Executive,141739,9,2,2,4,No
7247,44,Male,Masters,Customer Support,Support Executive,50363,0,4,0,1,No
7248,51,Female,PhD,HR,HR Manager,136814,14,2,6,4,No
7249,54,Male,Masters,IT,IT Manager,49206,18,3,2,1,Yes
7250,33,Female,Masters,Operations,Operations Executive,32845,3,1,2,3,Yes
7251,45,Male,Bachelors,IT,Developer,73740,0,1,8,2,No
7252,23,Male,MBA,Operations,Operations Executive,124633,8,1,0,2,Yes
7253,50,Female,Masters,Finance,Finance Analyst,120772,18,2,9,4,No
7254,33,Female,MBA,HR,HR Manager,52109,13,3,1,2,No
7255,45,Male,Bachelors,Customer Support,Support Manager,103500,7,4,8,2,Yes
7256,27,Male,MBA,Sales,Sales Executive,39491,20,1,9,4,No
7257,53,Male,PhD,HR,HR Executive,66822,11,4,4,2,No
7258,47,Female,Bachelors,Sales,Account Manager,81081,5,3,5,4,No
7259,49,Female,Bachelors,Customer Support,Support Executive,69001,14,2,1,1,No
7260,22,Male,Masters,HR,HR Manager,136360,9,3,1,4,No
7261,29,Female,Bachelors,Marketing,SEO Specialist,96374,15,1,8,2,No
7262,54,Female,Masters,Operations,Operations Executive,58153,19,2,2,3,No
7263,23,Female,Masters,Customer Support,Support Executive,129524,18,1,6,1,Yes
7264,25,Male,Masters,Marketing,Marketing Executive,127904,20,2,6,3,No
7265,26,Female,PhD,Operations,Operations Executive,66679,22,2,7,3,No
7266,29,Female,Bachelors,Operations,Operations Executive,40320,17,2,6,5,No
7267,46,Female,MBA,HR,HR Manager,82332,10,1,7,1,No
7268,24,Male,Masters,Finance,Finance Analyst,131752,5,4,2,5,No
7269,58,Female,Masters,HR,Recruiter,44497,23,2,3,5,Yes
7270,40,Male,MBA,Sales,Account Manager,140010,5,1,6,1,No
7271,53,Female,Masters,Finance,Accountant,29553,23,4,2,2,No
7272,53,Female,MBA,Finance,Finance Manager,128764,22,2,4,3,No
7273,58,Male,Masters,Marketing,Marketing Manager,75593,0,4,6,5,Yes
7274,57,Female,Bachelors,Finance,Accountant,41611,2,2,1,2,No
7275,21,Male,Bachelors,Finance,Finance Manager,88701,24,1,3,2,No
7276,57,Female,PhD,Operations,Operations Executive,125586,10,3,1,3,No
7277,36,Female,MBA,Finance,Finance Analyst,45823,13,1,5,1,No
7278,38,Female,PhD,Finance,Accountant,56890,6,3,7,5,Yes
7279,42,Male,PhD,Sales,Account Manager,90025,14,4,9,3,No
7280,30,Male,PhD,Sales,Sales Executive,80334,8,1,7,1,Yes
7281,44,Female,Masters,Operations,Operations Manager,87705,23,4,7,5,No
7282,44,Female,MBA,Operations,Logistics Coordinator,78878,4,4,2,4,No
7283,53,Male,MBA,Marketing,Marketing Executive,73512,15,4,4,2,No
7284,44,Female,MBA,Finance,Finance Analyst,96483,1,4,8,2,No
7285,39,Male,MBA,Operations,Operations Executive,143804,12,3,4,4,No
7286,25,Female,PhD,IT,Data Analyst,144873,17,3,3,4,Yes
7287,42,Male,MBA,IT,Data Analyst,108971,11,1,9,3,No
7288,37,Female,MBA,Finance,Finance Analyst,64093,17,3,8,4,No
7289,53,Male,MBA,IT,IT Manager,103586,23,4,0,1,No
7290,36,Male,MBA,Customer Support,Support Executive,127508,5,3,4,1,No
7291,27,Male,Bachelors,Operations,Operations Executive,131223,7,2,7,4,No
7292,34,Female,Bachelors,Sales,Account Manager,70983,8,4,3,5,No
7293,35,Male,PhD,Operations,Operations Manager,75937,17,2,7,1,Yes
7294,30,Female,Masters,Operations,Operations Executive,126998,22,2,0,5,No
7295,52,Male,Masters,Finance,Finance Manager,84838,21,3,8,5,No
7296,30,Female,PhD,Finance,Finance Manager,85167,8,1,2,3,Yes
7297,34,Female,MBA,HR,HR Executive,37242,0,3,6,4,Yes
7298,41,Female,MBA,Sales,Sales Manager,148306,24,2,8,4,No
7299,22,Male,Bachelors,IT,Data Analyst,103101,22,4,9,1,Yes
7300,54,Male,PhD,Marketing,SEO Specialist,133591,4,3,0,3,Yes
7301,37,Male,Bachelors,Customer Support,Support Manager,111248,8,1,8,2,No
7302,34,Female,Bachelors,Sales,Sales Executive,35882,15,4,6,3,No
